Participant,Condition Name,Condition Number,Age,IQ,Estimated Speed (mph),Reaction Time (ms)
21503,Smash,5,65,80,3.7238E+01,22.67679829
21504,Smash,5,61,108,3.2671E+01,103.2207404
21505,Smash,5,59,107,4.9070E+01,241.2778707
21506,Smash,5,55,94,4.9757E+01,499.9507981
21507,Smash,5,39,84,4.5818E+01,215.3223178
21508,Smash,5,15,99,3.9961E+01,258.7942445
21509,Smash,5,84,112,4.9723E+01,306.2667361
21510,Smash,5,23,85,5.7754E+01,229.9838604
21511,Smash,5,54,107,4.3319E+01,387.9545192
21512,Smash,5,13,129,4.0700E+01,225.3453012
21513,Smash,5,51,116,4.6813E+01,227.2536481
21514,Smash,5,72,91,3.5590E+01,415.0085929
21515,Smash,5,62,117,4.8826E+01,294.9205852
21516,Smash,5,42,123,4.6536E+01,401.5131112
21517,Smash,5,55,126,3.5819E+01,411.9421572
21518,Smash,5,28,96,3.8975E+01,478.2241293
21519,Smash,5,56,112,5.6386E+01,272.92936
21520,Smash,5,48,93,4.9188E+01,140.9643263
21521,Smash,5,32,83,4.9045E+01,136.162132
21522,Smash,5,44,100,5.1860E+01,326.9912569
21523,Smash,5,47,109,4.4223E+01,184.4864521
21524,Smash,5,54,100,2.9441E+01,364.0529798
21525,Smash,5,63,118,5.6360E+01,340.2211909
21526,Smash,5,22,66,3.2311E+01,363.4929149
21527,Smash,5,40,94,5.5967E+01,114.1995715
21528,Smash,5,46,105,5.0574E+01,277.4029535
21529,Smash,5,3,74,4.6840E+01,465.9339503
21530,Smash,5,11,98,4.6321E+01,363.2892376
21531,Smash,5,76,110,5.9226E+01,363.5063313
21532,Smash,5,34,107,4.6827E+01,341.4423395
21533,Smash,5,40,84,4.9932E+01,401.6104211
21534,Smash,5,74,94,4.6500E+01,253.4988444
21535,Smash,5,-2,100,4.3044E+01,125.1081703
21536,Smash,5,31,104,5.4189E+01,132.5069166
21537,Smash,5,49,117,4.3549E+01,365.5934511
21538,Smash,5,21,108,5.6877E+01,425.7474013
21539,Smash,5,36,84,4.3321E+01,190.7895584
21540,Smash,5,20,74,4.6440E+01,314.448285
21541,Smash,5,41,109,4.2608E+01,431.9281005
21542,Smash,5,21,104,4.7464E+01,23.84801322
21543,Smash,5,51,102,4.7016E+01,129.6087838
21544,Smash,5,57,105,4.2310E+01,412.552681
21545,Smash,5,51,103,5.4468E+01,302.0993927
21546,Smash,5,72,93,4.7768E+01,81.43053527
21547,Smash,5,49,65,4.5199E+01,447.9332598
21548,Smash,5,56,118,4.2425E+01,19.90487087
21549,Smash,5,31,110,3.7886E+01,168.6200506
21550,Smash,5,35,96,4.3639E+01,126.4290989
21551,Smash,5,51,95,4.8701E+01,407.3067012
21552,Smash,5,29,83,4.5491E+01,161.1611561
21553,Smash,5,20,94,4.4687E+01,394.7993217
21554,Smash,5,33,104,4.7576E+01,45.41626524
21555,Smash,5,27,97,4.6083E+01,304.6298937
21556,Smash,5,60,115,3.6113E+01,119.4099905
21557,Smash,5,40,98,3.3494E+01,305.0289202
21558,Smash,5,15,88,5.0663E+01,352.1551888
21559,Smash,5,9,131,4.8267E+01,307.3608903
21560,Smash,5,47,95,4.0786E+01,458.1399651
21561,Smash,5,34,96,5.6174E+01,354.5373592
21562,Smash,5,45,99,6.1039E+01,311.6752624
21563,Smash,5,63,78,4.8439E+01,497.3504801
21564,Smash,5,52,111,4.4628E+01,343.4401705
21565,Smash,5,59,99,4.1052E+01,278.1969482
21566,Smash,5,62,109,4.7583E+01,514.9453527
21567,Smash,5,1,88,3.5589E+01,231.1382667
21568,Smash,5,13,99,4.9292E+01,529.1655821
21569,Smash,5,28,110,3.5887E+01,28.26150708
21570,Smash,5,11,90,3.8698E+01,287.7589126
21571,Smash,5,37,102,5.6455E+01,232.1470743
21572,Smash,5,31,108,5.2716E+01,293.8340155
21573,Smash,5,40,104,5.3546E+01,263.0363198
21574,Smash,5,63,115,4.7413E+01,539.4624869
21575,Smash,5,85,118,4.1547E+01,301.1361192
21576,Smash,5,72,89,5.7921E+01,462.9047935
21577,Smash,5,5,117,4.5817E+01,525.0156434
21578,Smash,5,33,114,5.4832E+01,272.9809158
21579,Smash,5,18,79,5.4569E+01,490.410944
21580,Smash,5,60,84,4.7060E+01,514.0163389
21581,Smash,5,40,87,4.5269E+01,475.6986759
21582,Smash,5,41,70,4.6821E+01,153.6804828
21583,Smash,5,54,68,4.9303E+01,68.69705168
21584,Smash,5,-14,102,4.8272E+01,218.7399028
21585,Smash,5,33,100,4.5153E+01,385.8171453
21586,Smash,5,41,128,4.6899E+01,383.3390401
21587,Smash,5,20,115,5.4566E+01,277.9202112
21588,Smash,5,48,94,4.7073E+01,256.1866213
21589,Smash,5,39,78,4.4567E+01,-0.40791881
21590,Smash,5,38,115,4.2099E+01,294.9255501
21591,Smash,5,89,121,5.0732E+01,260.737873
21592,Smash,5,12,109,4.7237E+01,361.7429667
21593,Smash,5,9,99,4.0094E+01,447.5911068
21594,Smash,5,42,107,4.9537E+01,516.5918275
21595,Smash,5,65,82,3.7255E+01,271.6104119
21596,Smash,5,9,96,4.4809E+01,475.3573988
21597,Smash,5,24,98,5.2096E+01,355.722147
21598,Smash,5,43,78,5.4908E+01,259.730838
21599,Smash,5,43,81,3.4690E+01,549.197441
21600,Smash,5,37,128,4.1018E+01,499.4290737
21601,Smash,5,42,118,4.7753E+01,515.4849971
21602,Smash,5,52,108,5.4475E+01,440.2973199
21603,Smash,5,62,91,5.8423E+01,395.3297947
21604,Smash,5,1,94,4.0418E+01,358.8531485
21605,Smash,5,46,92,4.7734E+01,254.4820728
21606,Smash,5,39,101,4.6398E+01,343.2331764
21607,Smash,5,18,112,4.8982E+01,538.39852
21608,Smash,5,4,101,3.2777E+01,444.2933696
21609,Smash,5,74,119,4.5676E+01,322.3412587
21610,Smash,5,59,75,3.4927E+01,303.4480648
21611,Smash,5,34,77,4.9531E+01,192.4278408
21612,Smash,5,41,110,2.8565E+01,349.7392259
21613,Smash,5,10,92,4.8711E+01,372.494605
21614,Smash,5,47,111,4.9242E+01,366.8790076
21615,Smash,5,54,110,4.6502E+01,463.8113626
21616,Smash,5,47,109,4.4159E+01,739.0566719
21617,Smash,5,27,102,3.3007E+01,144.8397489
21618,Smash,5,48,98,4.1657E+01,209.2538477
21619,Smash,5,45,74,3.9373E+01,684.7932929
21620,Smash,5,42,120,4.6341E+01,330.4595093
21621,Smash,5,63,114,3.8992E+01,238.440878
21622,Smash,5,50,109,4.3874E+01,413.218703
21623,Smash,5,78,84,3.7974E+01,527.6173382
21624,Smash,5,40,77,4.6332E+01,357.1125288
21625,Smash,5,51,111,4.7598E+01,197.4387106
21626,Smash,5,50,98,4.2618E+01,471.1648973
21627,Smash,5,0,125,5.1917E+01,282.5243177
21628,Smash,5,39,65,4.2652E+01,286.3622353
21629,Smash,5,46,112,3.9566E+01,-205.3541714
21630,Smash,5,30,114,4.5652E+01,34.70280271
21631,Smash,5,47,127,4.9497E+01,344.6671479
21632,Smash,5,28,113,5.1982E+01,4.58974374
21633,Smash,5,47,89,4.1222E+01,547.3780055
21634,Smash,5,6,90,5.2359E+01,353.1290221
21635,Smash,5,64,90,4.3881E+01,135.1507775
21636,Smash,5,20,115,5.3133E+01,381.1440067
21637,Smash,5,50,89,3.2254E+01,233.4411737
21638,Smash,5,38,87,5.1630E+01,410.5776058
21639,Smash,5,45,93,4.2673E+01,648.3218109
21640,Smash,5,24,116,5.4086E+01,537.2810035
21641,Smash,5,39,110,4.7988E+01,378.9715229
21642,Smash,5,10,84,4.6135E+01,389.7999779
21643,Smash,5,50,82,4.2100E+01,401.392644
21644,Smash,5,61,95,3.7397E+01,441.9106357
21645,Smash,5,47,83,5.7659E+01,233.0265718
21646,Smash,5,25,98,4.3983E+01,-164.817375
21647,Smash,5,66,87,4.1295E+01,347.3548885
21648,Smash,5,19,119,5.2431E+01,296.2455605
21649,Smash,5,44,118,4.9994E+01,294.3456514
21650,Smash,5,19,77,4.0551E+01,622.8889498
21651,Smash,5,51,109,4.4594E+01,287.4708173
21652,Smash,5,17,100,5.3654E+01,403.6045715
21653,Smash,5,41,126,4.5173E+01,321.7916711
21654,Smash,5,53,101,3.7297E+01,241.1830697
21655,Smash,5,14,112,4.2097E+01,467.0842365
21656,Smash,5,56,130,4.1115E+01,363.3504829
21657,Smash,5,45,105,3.8282E+01,190.3109855
21658,Smash,5,59,116,4.6904E+01,334.85937
21659,Smash,5,59,126,4.8307E+01,515.4206067
21660,Smash,5,46,93,4.3539E+01,462.8182578
21661,Smash,5,37,115,5.2636E+01,325.3948058
21662,Smash,5,44,90,3.9582E+01,292.7960733
21663,Smash,5,-1,94,4.4998E+01,247.6887538
21664,Smash,5,36,100,4.9390E+01,330.9338925
21665,Smash,5,67,113,4.1079E+01,381.6718727
21666,Smash,5,44,102,4.5468E+01,125.437601
21667,Smash,5,32,90,6.1490E+01,418.2060371
21668,Smash,5,13,110,4.8114E+01,347.8224515
21669,Smash,5,36,98,5.2341E+01,94.73077348
21670,Smash,5,21,84,4.2766E+01,154.0836358
21671,Smash,5,58,105,2.8497E+01,349.0108367
21672,Smash,5,97,66,4.0530E+01,314.5939163
21673,Smash,5,56,110,4.4386E+01,443.0476603
21674,Smash,5,55,108,4.9499E+01,365.5887924
21675,Smash,5,31,57,4.3418E+01,183.4672992
21676,Smash,5,22,112,4.4668E+01,532.1944651
21677,Smash,5,46,106,4.7551E+01,8.38949244
21678,Smash,5,28,112,4.8534E+01,265.8762286
21679,Smash,5,65,102,3.7348E+01,131.5615772
21680,Smash,5,73,94,3.7986E+01,333.0932329
21681,Smash,5,41,96,4.5679E+01,217.8748124
21682,Smash,5,46,86,5.1346E+01,103.4585035
21683,Smash,5,53,96,4.2409E+01,295.2072145
21684,Smash,5,44,105,3.5717E+01,352.737757
21685,Smash,5,41,101,4.4363E+01,280.4632607
21686,Smash,5,15,114,3.8429E+01,394.9004497
21687,Smash,5,60,110,4.8788E+01,106.7845298
21688,Smash,5,-2,88,3.8255E+01,142.0374358
21689,Smash,5,34,63,4.7566E+01,35.00265053
21690,Smash,5,48,112,4.0586E+01,410.5098017
21691,Smash,5,45,117,5.3566E+01,340.3460092
21692,Smash,5,51,100,5.3990E+01,227.9436988
21693,Smash,5,53,115,4.3603E+01,315.7587168
21694,Smash,5,40,124,4.7898E+01,189.5486798
21695,Smash,5,32,93,4.7859E+01,386.7799423
21696,Smash,5,75,100,4.5754E+01,344.9782336
21697,Smash,5,61,74,5.1493E+01,366.7657539
21698,Smash,5,57,107,3.3332E+01,254.6006073
21699,Smash,5,21,89,4.6648E+01,49.02277802
21700,Smash,5,53,118,4.4307E+01,297.2817799
21701,Smash,5,34,82,4.3530E+01,336.3403477
21702,Smash,5,43,109,4.8384E+01,181.4679531
21703,Smash,5,35,89,4.4248E+01,350.8953216
21704,Smash,5,55,127,4.1640E+01,201.6181778
21705,Smash,5,5,104,4.9343E+01,186.1140065
21706,Smash,5,48,102,4.3476E+01,285.2508606
21707,Smash,5,33,127,4.4762E+01,228.4106041
21708,Smash,5,53,111,5.1509E+01,214.0094322
21709,Smash,5,42,112,4.6395E+01,167.0318186
21710,Smash,5,40,127,5.7369E+01,376.4682649
21711,Smash,5,77,101,3.7824E+01,427.3156129
21712,Smash,5,78,102,4.6426E+01,448.1237459
21713,Smash,5,49,96,5.4992E+01,76.4482993
21714,Smash,5,59,104,4.4445E+01,83.79037538
21715,Smash,5,86,102,4.7305E+01,339.4067016
21716,Smash,5,43,109,3.2902E+01,482.3743685
21717,Smash,5,25,90,5.6043E+01,564.8154822
21718,Smash,5,40,107,4.4708E+01,109.6095363
21719,Smash,5,10,126,4.9101E+01,279.678093
21720,Smash,5,49,62,4.9825E+01,346.7284477
21721,Smash,5,49,111,5.0753E+01,384.382705
21722,Smash,5,38,128,5.5078E+01,274.0100344
21723,Smash,5,23,115,3.8837E+01,342.3884038
21724,Smash,5,14,90,4.6889E+01,422.5012839
21725,Smash,5,30,123,4.3169E+01,-17.18906674
21726,Smash,5,38,108,3.9333E+01,376.4510653
21727,Smash,5,47,73,4.7093E+01,180.5757188
21728,Smash,5,17,91,4.1947E+01,90.72952164
21729,Smash,5,51,94,5.4646E+01,33.26961578
21730,Smash,5,59,89,3.9754E+01,334.2082092
21731,Smash,5,27,89,5.4176E+01,257.7531125
21732,Smash,5,63,122,3.5286E+01,220.9570389
21733,Smash,5,35,89,4.8295E+01,376.7384687
21734,Smash,5,27,126,4.2927E+01,339.7186526
21735,Smash,5,36,97,4.5882E+01,465.9105091
21736,Smash,5,29,104,5.2182E+01,360.8182978
21737,Smash,5,22,98,4.4006E+01,392.6143398
21738,Smash,5,41,84,5.1021E+01,215.8497805
21739,Smash,5,71,109,4.6511E+01,-61.84030489
21740,Smash,5,42,96,5.1939E+01,385.8392394
21741,Smash,5,30,101,4.2531E+01,171.3954788
21742,Smash,5,54,121,4.7038E+01,384.4640971
21743,Smash,5,27,125,3.7648E+01,503.7771552
21744,Smash,5,75,124,4.4497E+01,165.7483369
21745,Smash,5,41,95,4.3723E+01,222.156532
21746,Smash,5,8,85,4.4802E+01,184.0214491
21747,Smash,5,30,91,3.5474E+01,401.440856
21748,Smash,5,46,74,4.8407E+01,225.3108339
21749,Smash,5,33,96,5.8772E+01,164.8360125
21750,Smash,5,50,136,5.1135E+01,-12.50824999
21751,Smash,5,20,90,4.5082E+01,523.2917245
21752,Smash,5,30,113,4.8597E+01,654.7575977
21753,Smash,5,13,96,4.6170E+01,279.1583377
21754,Smash,5,48,102,4.8828E+01,239.3564197
21755,Smash,5,50,96,4.3863E+01,614.969623
21756,Smash,5,56,97,4.1636E+01,540.2082657
21757,Smash,5,70,101,5.1070E+01,244.0711242
21758,Smash,5,31,120,5.0889E+01,240.5287954
21759,Smash,5,26,99,4.6540E+01,184.1335074
21760,Smash,5,59,105,4.7523E+01,505.9338399
21761,Smash,5,57,104,4.8723E+01,285.7670768
21762,Smash,5,31,96,4.4768E+01,171.1765357
21763,Smash,5,39,117,4.5367E+01,352.9377929
21764,Smash,5,51,104,5.2936E+01,344.7109809
21765,Smash,5,23,109,5.1204E+01,144.5268069
21766,Smash,5,30,134,5.1962E+01,521.0038544
21767,Smash,5,39,95,5.1933E+01,484.281875
21768,Smash,5,50,112,4.6331E+01,379.8095543
21769,Smash,5,7,107,4.5418E+01,192.962874
21770,Smash,5,40,111,4.1623E+01,434.4812834
21771,Smash,5,33,105,4.8602E+01,588.5565736
21772,Smash,5,49,106,3.9095E+01,75.46019673
21773,Smash,5,33,90,4.8011E+01,159.0232257
21774,Smash,5,48,94,4.1789E+01,347.8898452
21775,Smash,5,26,94,4.1679E+01,329.6381402
21776,Smash,5,42,96,4.8160E+01,466.6500646
21777,Smash,5,45,89,4.4933E+01,312.7540192
21778,Smash,5,47,94,4.5795E+01,351.5472392
21779,Smash,5,45,113,3.3265E+01,284.1463853
21780,Smash,5,53,108,3.5019E+01,53.25577648
21781,Smash,5,28,99,6.0645E+01,377.0046846
21782,Smash,5,32,119,4.5529E+01,327.3528479
21783,Smash,5,34,122,4.7064E+01,226.6211643
21784,Smash,5,41,109,4.4736E+01,526.5029409
21785,Smash,5,23,77,4.6567E+01,76.35114242
21786,Smash,5,37,85,4.4724E+01,134.5305818
21787,Smash,5,40,84,5.4516E+01,357.7999637
21788,Smash,5,27,91,4.2909E+01,329.410041
21789,Smash,5,46,107,4.9610E+01,253.2498007
21790,Smash,5,63,106,5.3378E+01,260.5181067
21791,Smash,5,49,104,5.1241E+01,131.7172633
21792,Smash,5,45,116,4.9808E+01,294.2211587
21793,Smash,5,24,94,4.1181E+01,226.5611323
21794,Smash,5,22,106,4.3184E+01,244.215087
21795,Smash,5,37,104,3.4596E+01,514.620838
21796,Smash,5,61,83,4.4896E+01,425.3714718
21797,Smash,5,77,90,4.8597E+01,198.111666
21798,Smash,5,38,98,5.3960E+01,352.9401282
21799,Smash,5,68,114,5.5161E+01,365.5489943
21800,Smash,5,30,104,4.7300E+01,406.7560518
21801,Smash,5,31,126,5.1484E+01,447.7788351
21802,Smash,5,38,90,5.9509E+01,178.462291
21803,Smash,5,7,90,4.9993E+01,477.7270367
21804,Smash,5,16,109,4.5698E+01,151.4851656
21805,Smash,5,56,82,3.3782E+01,116.5184287
21806,Smash,5,39,83,4.5060E+01,118.4152246
21807,Smash,5,66,109,4.1955E+01,327.4227093
21808,Smash,5,64,109,4.3368E+01,315.6987305
21809,Smash,5,34,101,3.3387E+01,382.4987567
21810,Smash,5,31,79,4.9259E+01,105.7323564
21811,Smash,5,9,90,5.0897E+01,345.7735416
21812,Smash,5,45,113,3.5181E+01,115.328466
21813,Smash,5,27,85,5.2286E+01,238.5448932
21814,Smash,5,39,78,5.1686E+01,147.2387559
21815,Smash,5,45,104,4.5099E+01,432.6365037
21816,Smash,5,60,83,5.0594E+01,299.4707958
21817,Smash,5,34,108,4.1339E+01,344.3673686
21818,Smash,5,77,87,5.3050E+01,393.8904967
21819,Smash,5,30,96,4.5066E+01,166.6508789
21820,Smash,5,39,97,4.5981E+01,484.3192242
21821,Smash,5,65,105,4.9476E+01,248.6986515
21822,Smash,5,48,106,4.3481E+01,296.4930191
21823,Smash,5,54,90,5.3272E+01,479.0819444
21824,Smash,5,51,109,5.9052E+01,174.2098263
21825,Smash,5,52,101,4.3359E+01,286.4950536
21826,Smash,5,44,87,5.4044E+01,267.5926539
21827,Smash,5,52,126,4.1990E+01,193.3192133
21828,Smash,5,23,105,4.6886E+01,516.8353568
21829,Smash,5,17,80,4.7440E+01,181.7636592
21830,Smash,5,50,112,5.4288E+01,521.6381768
21831,Smash,5,50,98,4.2057E+01,315.3405325
21832,Smash,5,30,100,4.0161E+01,-25.14749763
21833,Smash,5,38,65,3.8368E+01,396.3971241
21834,Smash,5,66,94,5.1693E+01,580.2626631
21835,Smash,5,43,67,5.1743E+01,214.6388713
21836,Smash,5,11,79,4.5888E+01,241.6279586
21837,Smash,5,44,109,3.9625E+01,440.0865266
21838,Smash,5,4,98,3.8435E+01,718.441
21839,Smash,5,51,103,3.3809E+01,107.6112434
21840,Smash,5,-3,92,4.8598E+01,355.8054595
21841,Smash,5,49,79,4.6264E+01,29.04199647
21842,Smash,5,42,102,5.4732E+01,143.1413664
21843,Smash,5,31,101,5.4364E+01,272.0046276
21844,Smash,5,23,63,3.8323E+01,233.4192014
21845,Smash,5,33,100,4.7599E+01,135.4972549
21846,Smash,5,18,115,4.8960E+01,159.8996574
21847,Smash,5,32,95,3.8663E+01,294.576242
21848,Smash,5,19,102,4.7378E+01,314.2360146
21849,Smash,5,48,85,5.4733E+01,229.9133549
21850,Smash,5,50,91,4.2197E+01,542.3188283
21851,Smash,5,64,97,4.0056E+01,311.9720706
21852,Smash,5,50,100,4.9869E+01,359.332736
21853,Smash,5,39,115,4.8818E+01,516.3050313
21854,Smash,5,30,95,4.9773E+01,339.5011506
21855,Smash,5,74,70,4.8186E+01,19.29852725
21856,Smash,5,58,98,5.2371E+01,202.225652
21857,Smash,5,43,113,4.3975E+01,164.3021113
21858,Smash,5,34,104,4.4394E+01,454.1114965
21859,Smash,5,54,113,4.9949E+01,271.5533426
21860,Smash,5,43,101,4.9097E+01,173.2741015
21861,Smash,5,37,97,4.6759E+01,110.9824226
21862,Smash,5,66,101,4.5925E+01,-145.2262838
21863,Smash,5,62,81,5.1057E+01,249.2119148
21864,Smash,5,45,97,5.3579E+01,262.5258047
21865,Smash,5,29,106,4.5439E+01,238.5994752
21866,Smash,5,20,77,3.6218E+01,338.2075332
21867,Smash,5,19,89,4.9991E+01,438.3479548
21868,Smash,5,67,105,4.0840E+01,450.1156541
21869,Smash,5,46,102,4.6016E+01,462.7257298
21870,Smash,5,49,111,4.7615E+01,248.1945167
21871,Smash,5,25,105,4.7119E+01,273.1553315
21872,Smash,5,39,111,4.9851E+01,329.3526793
21873,Smash,5,19,88,5.1706E+01,274.6047092
21874,Smash,5,39,98,4.5840E+01,490.2581647
21875,Smash,5,55,81,5.0579E+01,492.6588709
21876,Smash,5,53,99,5.1292E+01,323.6101303
21877,Smash,5,13,117,3.8810E+01,317.2904219
21878,Smash,5,18,103,4.9164E+01,290.2282053
21879,Smash,5,33,89,4.2862E+01,232.7405147
21880,Smash,5,30,90,5.8940E+01,220.3692789
21881,Smash,5,47,115,3.7151E+01,195.3952316
21882,Smash,5,39,106,4.9280E+01,240.6418362
21883,Smash,5,40,86,4.0713E+01,387.2915269
21884,Smash,5,27,108,4.9205E+01,344.722133
21885,Smash,5,53,89,4.4997E+01,265.2435206
21886,Smash,5,42,115,4.5303E+01,262.4752768
21887,Smash,5,25,116,6.1233E+01,393.5356116
21888,Smash,5,59,90,5.0257E+01,360.0572831
21889,Smash,5,43,106,4.6160E+01,418.2832911
21890,Smash,5,79,105,4.6576E+01,557.0195116
21891,Smash,5,46,111,4.8378E+01,378.5113138
21892,Smash,5,39,89,3.4236E+01,169.7895505
21893,Smash,5,-8,96,4.7337E+01,290.288219
21894,Smash,5,55,89,5.1155E+01,160.5973167
21895,Smash,5,79,101,3.8847E+01,289.6082292
21896,Smash,5,35,87,5.5301E+01,355.2300036
21897,Smash,5,66,114,4.5087E+01,111.7667703
21898,Smash,5,25,109,4.5893E+01,398.1535807
21899,Smash,5,48,103,4.9636E+01,305.865883
21900,Smash,5,50,109,3.9328E+01,209.1771431
21901,Smash,5,37,100,3.9694E+01,353.6101747
21902,Smash,5,9,126,5.0155E+01,92.16498234
21903,Smash,5,30,102,3.8183E+01,478.1029842
21904,Smash,5,45,103,4.7673E+01,532.7742635
21905,Smash,5,2,95,3.7824E+01,348.6644171
21906,Smash,5,29,83,3.9456E+01,283.3096658
21907,Smash,5,41,113,5.0376E+01,257.9245002
21908,Smash,5,40,91,3.9967E+01,311.5712301
21909,Smash,5,51,111,4.7701E+01,345.1072479
21910,Smash,5,43,123,5.2097E+01,427.9282697
21911,Smash,5,13,101,4.8626E+01,431.3602574
21912,Smash,5,51,91,4.6469E+01,236.8415958
21913,Smash,5,59,96,4.4253E+01,375.8733306
21914,Smash,5,37,101,3.8447E+01,415.6129021
21915,Smash,5,62,125,4.8778E+01,422.6980576
21916,Smash,5,31,97,4.7909E+01,386.9280407
21917,Smash,5,44,113,4.7156E+01,468.2141242
21918,Smash,5,54,102,5.7898E+01,450.3045382
21919,Smash,5,56,120,4.8434E+01,314.6021485
21920,Smash,5,43,101,4.9647E+01,279.3446641
21921,Smash,5,52,86,4.3874E+01,-68.10094744
21922,Smash,5,64,94,4.5544E+01,373.5593893
21923,Smash,5,44,114,3.7354E+01,283.4854609
21924,Smash,5,48,114,4.3459E+01,359.633808
21925,Smash,5,44,116,4.8398E+01,559.1351309
21926,Smash,5,46,86,4.9575E+01,220.5671008
21927,Smash,5,67,80,4.5060E+01,506.8037182
21928,Smash,5,45,94,3.3971E+01,251.4859561
21929,Smash,5,50,110,4.3892E+01,400.7633459
21930,Smash,5,56,92,4.7172E+01,598.8391785
21931,Smash,5,63,76,5.2649E+01,327.5878911
21932,Smash,5,44,116,4.1445E+01,103.4289368
21933,Smash,5,70,137,5.5199E+01,74.0946094
21934,Smash,5,-3,100,4.6752E+01,169.7295447
21935,Smash,5,43,109,4.6044E+01,103.1421686
21936,Smash,5,47,112,4.5611E+01,395.3350165
21937,Smash,5,34,124,4.5711E+01,-52.57117179
21938,Smash,5,40,61,4.8092E+01,473.9652675
21939,Smash,5,69,98,3.6940E+01,300.2455073
21940,Smash,5,14,90,5.4410E+01,192.1703693
21941,Smash,5,1,89,3.5493E+01,45.7613941
21942,Smash,5,43,87,5.2762E+01,283.9738479
21943,Smash,5,44,94,4.5448E+01,235.0327634
21944,Smash,5,56,97,3.2311E+01,261.2739927
21945,Smash,5,51,117,2.9626E+01,298.2478599
21946,Smash,5,53,106,3.5605E+01,205.7820971
21947,Smash,5,35,102,5.0691E+01,347.1650552
21948,Smash,5,31,110,4.8138E+01,99.26183553
21949,Smash,5,74,82,4.0902E+01,358.914314
21950,Smash,5,65,97,4.3286E+01,361.9665991
21951,Smash,5,38,104,4.7585E+01,372.0337628
21952,Smash,5,48,80,4.2795E+01,265.6644786
21953,Smash,5,50,109,4.6845E+01,229.8399004
21954,Smash,5,76,116,4.4500E+01,90.568394
21955,Smash,5,67,120,4.1191E+01,339.2221289
21956,Smash,5,36,81,3.0794E+01,220.6774361
21957,Smash,5,60,118,5.2176E+01,164.2945768
21958,Smash,5,57,108,5.8050E+01,397.6418368
21959,Smash,5,29,97,4.8611E+01,266.8499377
21960,Smash,5,27,88,4.2121E+01,345.738843
21961,Smash,5,10,81,4.8320E+01,326.8471901
21962,Smash,5,73,108,4.0156E+01,440.5044056
21963,Smash,5,38,118,4.8645E+01,631.6524712
21964,Smash,5,20,83,4.9417E+01,331.0312002
21965,Smash,5,4,128,3.8986E+01,454.4374126
21966,Smash,5,50,102,3.5329E+01,604.6072323
21967,Smash,5,35,105,5.0385E+01,189.739961
21968,Smash,5,28,100,4.5284E+01,292.4449934
21969,Smash,5,39,98,4.3869E+01,302.7823754
21970,Smash,5,34,80,5.7763E+01,221.1557488
21971,Smash,5,25,107,3.8553E+01,383.480914
21972,Smash,5,48,96,3.9639E+01,184.3713777
21973,Smash,5,22,110,5.0014E+01,308.87909
21974,Smash,5,43,109,4.5650E+01,284.1542246
21975,Smash,5,40,94,4.4644E+01,313.1873953
21976,Smash,5,26,90,3.6456E+01,167.7330088
21977,Smash,5,79,104,4.0420E+01,87.02087346
21978,Smash,5,46,101,5.9009E+01,383.9455045
21979,Smash,5,76,84,4.1673E+01,612.7181488
21980,Smash,5,55,95,5.0094E+01,457.9944653
21981,Smash,5,20,75,5.1957E+01,224.6177327
21982,Smash,5,29,99,4.7186E+01,458.996158
21983,Smash,5,25,115,5.3479E+01,148.2861545
21984,Smash,5,49,107,4.3412E+01,251.7308181
21985,Smash,5,32,91,4.5297E+01,93.87047296
21986,Smash,5,59,90,4.9852E+01,190.8448822
21987,Smash,5,41,112,4.4974E+01,363.5819707
21988,Smash,5,59,86,4.2865E+01,213.6265507
21989,Smash,5,65,84,4.6461E+01,282.4829951
21990,Smash,5,39,107,5.3479E+01,-42.7436615
21991,Smash,5,46,112,3.8354E+01,522.5168444
21992,Smash,5,57,84,5.7422E+01,446.8591726
21993,Smash,5,64,97,4.9272E+01,536.1576253
21994,Smash,5,46,126,4.0173E+01,278.1144878
21995,Smash,5,66,97,3.8160E+01,26.93611452
21996,Smash,5,32,97,4.9365E+01,488.3373538
21997,Smash,5,65,122,4.8542E+01,303.4315743
21998,Smash,5,88,124,4.3269E+01,168.686986
